source_id,ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,parallax,parallax_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,dist,dist_error,rad_v,finra,findec,findist,pm_scalar,tang_v,true_v,pm_scalar_error
6.354727096057434e+16,56.00276928022825,0.03723069804087808,21.28187871427448,0.022894557133787845,20.20943385653948,0.08791556527583974,-45.90991569537514,0.05017223797877896,10.580960665594134,3.0346997371944284,7.4293906079399274,0.039619090500715895,12.437305,13.065422,11.690425,134.60054165563477,25240.357296488935,1.0814112133860501e-05,61.616500907044774,8.529124354448053,145.41465378949528,0.05016115604686855,32.00314698867149,33.70694506752819,0.0894196505335601
6.983486685984819e+16,56.325700065578076,0.026860544974978636,25.09934751115023,0.01684736271977037,20.827288746331227,0.05400638638197043,-46.30912412194984,0.0379425941023906,7.026819509251496,4.966055567604098,7.43326437794405,0.02932068835355396,13.571771,14.442313,12.667987,134.5303959545951,34105.61129881489,7.1816554771378524e-06,62.11105805067008,12.235701921719718,141.71205143173296,0.05077707094216062,32.37922183690868,33.13291715468683,0.0535561203311453
6.155465094943821e+16,53.27436936178522,0.0388788463121792,22.134053638090855,0.029705711320140892,22.24852611350009,0.08522735620724238,-45.90228473559614,0.06848981708841935,6.446643695666692,0.9839690629078132,7.433992835519158,0.04264144450613625,11.1998415,11.642237,10.626649,134.51721330992706,23451.363141698836,6.588695489500708e-06,59.45451550442414,9.383418989314148,141.10590879942777,0.051009966263180745,32.524545750465656,33.15728111912997,0.08059260670914446
6.512586471637926e+16,55.21372985883543,0.04230317793281961,23.598225515322905,0.027459224116244324,21.34153669345268,0.08078307948212976,-45.615427534316424,0.06064702059525125,4.895434793609131,0.92104326200398,7.438521088899847,0.04708482675258067,12.457087,13.090909,11.713939,134.43532498580296,21238.26440425824,5.003305699286309e-06,61.141934495905616,10.927273422457231,139.43863068508927,0.05036098110220312,32.091197641512366,32.462443652397575,0.07966393423577196
7.046268800092288e+16,56.99008216854044,0.057371496819212685,26.629059263019272,0.022459299780031448,19.861914385137336,0.11225383313872464,-47.404232313471525,0.05227216739738542,4.616279769970859,0.6522997914143964,7.44227415806738,0.05209843988017684,11.465447,11.95074,10.858203999999999,134.36753051028174,19194.432737332205,4.717999494702167e-06,62.50728060885636,13.461216953721626,139.0855300049839,0.051397051318846136,32.73488964219975,33.05878156861863,0.112035208266877
6.831760953299648e+16,55.762359534019204,0.04798512055587206,24.66956453669538,0.024628630804664237,19.584047081775754,0.1047162030435973,-46.177625584354715,0.05680784833938194,5.512555925348541,0.6370871840467633,7.44252267431834,0.05219406804684088,11.690341,12.196871,11.055732,134.3630437903355,19159.26536139247,5.634025095163596e-06,61.20237261229025,11.84244631881907,139.9970688854991,0.050158827784449474,31.9451957491102,32.41733801963177,0.10938670360318441
6.981438845581696e+16,56.20917049772812,0.0385289299939655,24.910916904611632,0.02016517672337924,20.313904053377264,0.08118813804043745,-48.02843790673645,0.045905924224746014,4.047773447653833,3.6763935013854474,7.445933005755683,0.04232910638249274,12.989554,13.732704,12.167899,134.30150381785643,23624.406122913068,4.136966135572886e-06,61.85192162366624,11.569684152740397,138.43846995342932,0.05214772809673549,33.19667676132148,33.44254502694424,0.07880266640048629
5.174247174529677e+16,58.61605650386417,0.037991899499732855,21.389542225566572,0.016187760565330413,19.19928564130284,0.07939763381081692,-47.19250332670222,0.0443834601037428,7.493041498794093,0.5728137108524859,7.454439666397643,0.03798107083681356,10.756516,11.1548395,10.23073,134.14824517363755,26328.904845693272,7.658150668220022e-06,63.94919140422607,8.280513523704844,141.80639584185758,0.050948453748638316,32.39622045063091,33.25147771736659,0.08324178240764381
6.497973274968602e+16,56.756007145002926,0.03909738439474854,23.494747672339567,0.0248694854540549,19.218190239926678,0.0845449195047728,-44.966327348693206,0.056659413712770376,4.859686506558443,1.1806558220094463,7.460507829982147,0.0438384288917076,11.268925,11.724922,10.702532000000001,134.0391328297008,22811.036464611036,4.966769698730459e-06,62.09439332276034,11.004101186591454,139.00590252843125,0.04890101666967516,31.069040378557574,31.44680942458976,0.09357903323454232
6.683210060515942e+16,57.07380760742749,0.05299774223967707,25.047647139407488,0.02388169292278385,19.728442722312664,0.09513978334759972,-46.95033190159932,0.05499563584401022,5.334843983685136,0.367084693975576,7.4622563697849955,0.05558033665162883,10.740428999999999,11.141929,10.213722,134.00772506946345,17991.97450472251,5.452397270865638e-06,62.553930585847674,12.005888277852122,139.4601223403291,0.05092686047576373,32.348569479940714,32.78552283750883,0.09744736633402298
6.586442729336486e+16,58.99342927971496,0.057119001566067765,24.54973976523356,0.01991213339375056,18.748697063284787,0.09257300557778857,-46.92747714246454,0.04978145046820937,6.5007584865419545,1.6807733566469698,7.478774652381746,0.06026465593991617,12.320892,12.937677,11.587716,133.71174376560904,16593.473975807636,6.644002699792907e-06,64.20140068618295,11.514329447882298,140.35574646540195,0.05053416421122799,32.0282331658352,32.68130322715808,0.09993715528512118
6.507243532329587e+16,56.046830488228466,0.04992551081192277,23.37912579554259,0.0276746778146793,21.989133577245006,0.10539270460925404,-46.66200311098008,0.06381037775536863,5.969065804445036,1.0738801055156866,7.479148239303099,0.05081018428333184,11.192917,11.654707,10.60557,133.70506480202874,19681.093743406236,6.100594169445983e-06,62.1549231485743,10.417458264714789,139.8056589714747,0.05158356840901023,32.691705851452866,33.2321738388525,0.09662404932595695
6.417203838070822e+16,57.58886081658227,0.04080298748555502,23.09615125837686,0.01870237787992817,19.650269667227892,0.08326714370294004,-46.396877769086544,0.05004176195787946,7.669897600021585,0.5395793407968177,7.480336613350446,0.04340693477968828,11.165422999999999,11.622686999999999,10.582668,133.6838235615308,23037.79350178712,7.83890379363806e-06,63.04726905747891,10.208129655852819,141.52272735516885,0.05038653951914473,31.928001327439322,32.836330458194986,0.08678040460496511
